PassengerId,Survived
1024,0.5401656872055185
1025,0.11950541759500521
1026,0.008154046463644815
1027,0.11707295030771181
1028,0.1695888629037401
1029,0.29899259268632616
1030,0.6268846345531871
1031,0.09837322150700767
1032,0.4770300482649331
1033,0.9559186305642401
1034,0.30828598263075224
1035,0.2921244939780945
1036,0.3560921320834911
1037,0.0430860916487521
1038,0.4453130105476062
1039,0.1286089090438699
1040,0.4363590095050862
1041,0.22339965352611146
1042,1.0400779157095417
1043,0.1612261279830749
1044,0.08985959296274104
1045,0.5217066323452224
1046,0.008461582564053494
1047,0.1169653431129608
1048,1.0036947828299227
1049,0.6268153725915426
1050,0.3560921320834911
1051,0.5796031614902596
1052,0.6603931950360502
1053,0.2269682770370116
1054,0.8031785357392957
1055,0.09383739349189868
1056,0.21299236687747425
1057,0.5573699386352003
1058,0.3972344443609571
1059,0.04633817632217907
1060,1.0078540959288542
1061,0.6329407691508656
1062,0.09403194956393368
1063,0.16672218871011157
1064,0.08374007597991306
1065,0.16099032602376862
1066,0.08780729721323399
1067,0.8431591152334036
1068,0.8458030418352251
1069,0.32337905455212224
1070,0.7067055092300684
1071,0.7889573419610706
1072,0.27605919913729904
1073,0.4145971105848457
1074,0.9658884656723
1075,0.15639002856929984
1076,1.0340809817900838
1077,0.2197869302031038
1078,0.8184450251505689
1079,0.07486594336710017
1080,0.2582273886594444
1081,0.21872571526473106
1082,0.2165195498480268
1083,0.4361644534330512
1084,0.13383253555009822
1085,0.16038280057183218
1086,0.37698418101448616
1087,0.06547281482240064
1088,0.6356440008592077
1089,0.6554540984534536
1090,0.3153082920661193
1091,0.5982400012614526
1092,0.6631405743900034
1093,0.2229902271400619
1094,0.42438494946441185
1095,0.853542391942335
1096,0.3038415952916057
1097,0.5031449385374356
1098,0.6202656637550763
1099,0.3095749436788625
1100,0.9791873539925702
1101,0.11135431743426716
1102,0.07639578724895035
1103,0.0938550804075382
1104,0.3719938960954874
1105,0.5714615656759242
1106,0.3438611357403254
1107,0.36173425817250615
1108,0.6604448054558865
1109,0.26176167868597644
1110,0.8894720318657985
1111,0.09420881872032916
1112,0.8062388885317929
1113,0.1343422574311267
1114,0.8250507143499501
1115,0.13425233715201523
1116,0.8644231082114167
1117,0.6357285987367771
1118,0.12278564037750161
1119,0.6603991024658737
1120,0.025035818984795122
1121,0.24165910881375818
1122,0.38618716559853505
1123,0.9805015221124578
1124,0.09258762353886019
1125,0.15643573155931234
1126,0.41498306121688255
1127,0.14000634385673905
1128,0.2730525253008105
1129,0.20685562742090924
1130,0.7916103100034851
1131,0.8798229652947498
1132,0.8530536894729206
1133,0.6679750188005815
1134,0.3868918498206084
1135,0.09415133624450056
1136,0.026344955188897234
1137,0.32957462770674106
1138,0.8287649666342547
1139,0.15689877191217083
1140,0.7491953656808847
1141,0.62635030542373
1142,0.8787002507005547
1143,0.14003138852928465
1144,0.5069516510246863
1145,0.11759322861816468
1146,0.06892167153122031
1147,0.09403194956393368
1148,0.15639002856929984
1149,0.09420881872032916
1150,0.8431351052936977
1151,0.13424497939510915
1152,0.007577956846714473
1153,0.13427299546948224
1154,0.7572324248071538
1155,0.6972222619636259
1156,0.34303819854076967
1157,0.09415427227249673
1158,0.42696725730048757
1159,0.09403194956393368
1160,0.5982178926169032
1161,0.15749231569673827
1162,0.41745471404996337
1163,0.15639002856929984
1164,1.016694073308517
1165,0.6219357205834766
1166,0.16098884032285476
1167,0.800795501166196
1168,0.2866415501298353
1169,0.18211945952448605
1170,0.2376842518330995
1171,0.321041640453376
1172,0.6271012992697715
1173,0.19520957043633536
1174,0.6603991024658737
1175,0.7195106541590719
1176,0.6943291492374298
1177,0.048059040972042055
1178,0.09392582807009642
1179,0.4377966806998639
1180,0.16099032602376862
1181,0.09420881872032916
1182,0.44097529448700756
1183,0.6486494150411275
1184,0.16099032602376862
1185,0.2553318208715305
1186,0.04885495217582159
1187,0.10562096904701035
1188,0.9502053564154005
1189,0.08369213703054357
1190,0.4315956537579604
1191,0.08840620837142787
1192,0.07117814713528448
1193,0.3553214294626985
1194,0.18830228673434546
1195,0.11735887698594072
1196,0.6603991024658737
1197,0.6767093977829464
1198,0.39579816828102454
1199,0.23439046433778188
1200,0.2479832394130349
1201,0.4616891690473919
1202,0.15175896730948146
1203,0.19538893064639562
1204,0.09404079302175339
1205,0.6087989669805627
1206,0.8912264751519697
1207,0.7234600272958749
1208,0.33839717655486634
1209,0.33824168561514645
1210,0.09987290514594149
1211,0.24606043740893158
1212,0.10557823745882522
1213,0.17819037118553893
1214,0.29899259268632616
1215,0.4076922675688023
1216,0.9426676696166859
1217,0.12252182234382214
1218,0.7940027426530628
1219,0.4188549164134836
1220,0.24518629178431084
1221,0.3276593346226102
1222,0.6531627072501498
1223,0.44147830864113113
1224,0.16098884032285476
1225,0.6623525891158171
1226,0.09988762065975354
1227,0.4246977566585377
1228,0.2645925023627854
1229,0.0658169140220588
1230,0.3112700998602148
1231,0.16099032602376862
1232,0.34397503400240326
1233,0.07110888517364
1234,0.06972073768803955
1235,0.9912249122205103
1236,0.03923228716036109
1237,0.6668765779388683
1238,0.29899259268632616
1239,0.6076659160477746
1240,0.31063615861723526
1241,0.7771648311489435
1242,0.9069402325966321
1243,0.3038415952916057
1244,0.3662605477082306
1245,0.11220853849613532
1246,0.688896117053554
1247,0.31003078891340174
1248,0.6890429889308731
1249,0.09414840021650439
1250,0.15639002856929984
1251,0.5481993793817945
1252,0.1683814820091627
1253,0.8327732805984183
1254,0.7771648311489435
1255,0.1001588318241704
1256,0.9936552316791432
1257,0.4342883362085346
1258,0.12234268185423858
1259,0.6438093788113664
1260,0.9055400302331119
1261,0.34916801682900245
1262,0.28592387334689695
1263,1.028425944816247
1264,0.3065669411680949
1265,0.19579232171570382
1266,0.7536075463808478
1267,0.9933933541427894
1268,0.5504249400439747
1269,0.3271287271534238
1270,0.28985376648409966
1271,0.03740520453400087
1272,0.15639002856929984
1273,0.16790242833382596
1274,0.6004995047344045
1275,0.6114607677136543
1276,0.2874816786227137
1277,0.7595513220741292
1278,0.11704493423333884
1279,0.12125879268136552
1280,0.1965234672800974
1281,0.08528207347355721
1282,0.4887085314827217
1283,0.7969933179431747
1284,0.15241807220334513
1285,0.17770793077195624
1286,0.046248888036197755
1287,0.9683292600305573
1288,0.1791465529619315
1289,0.8541391498580747
1290,0.12851163100785234
1291,0.13918407597770588
1292,0.9778293027159533
1293,0.19181746473504513
1294,1.0374070431400182
1295,0.5066951640927642
1296,0.37663994241690135
1297,0.40076963801522736
1298,0.2741034382595925
1299,0.3854629579692245
1300,0.6603887733071403
1301,0.6863186104615816
1302,0.6603991024658737
1303,0.9322951213992136
1304,0.5981206145808856
1305,0.09420881872032916
1306,0.9735034569107452
1307,0.03372567000390003
1308,0.09420881872032916
1309,0.10908392465434424
